"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000114098",974.064050481025,1.09431487323595,0.109924152868407,9.9551813198505,2.3938609818768e-23,2.16317983271413e-21,"ARMC8","25852"
"ENSG00000091527",4870.73913372697,0.744392492495866,0.0748062114211973,9.95094495969799,2.49799832437773e-23,2.24527530241143e-21,"CDV3","55573"
"ENSG00000099204",849.912341195039,1.54636556315644,0.155668222686408,9.93372659153163,2.96945660298291e-23,2.65491416281509e-21,"ABLIM1","3983"
"ENSG00000173517",8095.61017631532,1.04720880016001,0.105548335231868,9.9216041433482,3.35322997454941e-23,2.98225684789136e-21,"PEAK1","79834"
"ENSG00000276600",305.486982252881,-1.76982920113226,0.178486011698477,-9.91578658904708,3.55445507240032e-23,3.14466920489113e-21,"RAB7B","338382"
"ENSG00000144724",3377.05268124797,0.946719412706808,0.0960010980360557,9.86154775387301,6.11001772246188e-23,5.37745205594587e-21,"PTPRG","5793"
"ENSG00000156675",1476.81965836722,1.46278017015633,0.148546323076568,9.84729975041084,7.04101992348409e-23,6.16472303974271e-21,"RAB11FIP1","80223"
"ENSG00000127824",247.820157295986,-1.69502345510283,0.172662772171388,-9.81695957841058,9.51706583994909e-23,8.28965868883813e-21,"TUBA4A","7277"
"ENSG00000140105",2844.29790377755,-1.40995755787011,0.143986411628885,-9.79229596681783,1.21504939924012e-22,1.05291819222357e-20,"WARS1","7453"
"ENSG00000106617",998.873670388592,1.55633512111012,0.159035496122851,9.78608649673967,1.29200095734868e-22,1.1138893967999e-20,"PRKAG2","51422"
"ENSG00000088756",721.337105164564,-1.60095580606653,0.163735703322466,-9.77768301952787,1.40387461134406e-22,1.20419660824832e-20,"ARHGAP28","79822"
"ENSG00000163171",1506.72916702167,1.36944208860206,0.140097738551371,9.77490502532205,1.44292597733593e-22,1.23144258409204e-20,"CDC42EP3","10602"
"ENSG00000164070",645.72782081308,-1.29154221915467,0.13215668513359,-9.77281034136954,1.47308106493211e-22,1.2508604942323e-20,"HSPA4L","22824"
"ENSG00000258947",519.477833601285,-1.44632676995851,0.148432070475675,-9.74403149752963,1.95635384130853e-22,1.65292336052158e-20,"TUBB3","10381"
"ENSG00000118689",5299.10418519265,1.30351619838421,0.134282499334212,9.70726792282832,2.80761725167916e-22,2.36035404571514e-20,"FOXO3","2309"
"ENSG00000132155",2861.96162380008,0.827735334137277,0.0854168365023664,9.6905407415123,3.30772714520206e-22,2.76702838116953e-20,"RAF1","5894"
"ENSG00000169218",616.537167190593,1.48482018610623,0.153337665847529,9.68333630161464,3.54940121216048e-22,2.95457052626049e-20,"RSPO1","284654"
"ENSG00000174306",3444.91088820677,1.09961844900655,0.113875810436751,9.65629526401754,4.6227989869484e-22,3.82921849418892e-20,"ZHX3","23051"
"ENSG00000013297",3462.81686932,-1.74910858667614,0.181577564736071,-9.63284527589365,5.80980594075437e-22,4.78898052618865e-20,"CLDN11","5010"
"ENSG00000179222",4817.59806387125,-0.726400688514003,0.0755301809622278,-9.61735665478243,6.75445914854935e-22,5.54062382000907e-20,"MAGED1","9500"
"ENSG00000159884",544.974652749023,1.10498966083024,0.115485854662299,9.56818187007769,1.08802117838271e-21,8.88182699145462e-20,"CCDC107","203260"
"ENSG00000019995",1985.21303225002,0.996450098313403,0.104240420778168,9.55915268640296,1.1872470651805e-21,9.64524082087503e-20,"ZRANB1","54764"
"ENSG00000128342",164.699991968528,-2.68252664893976,0.280942272499031,-9.54831974938556,1.31816757270612e-21,1.06576055710947e-19,"LIF","3976"
"ENSG00000274276",585.074504741886,1.33419271608404,0.140017658671269,9.52874607921014,1.5919440115573e-21,1.28098428129977e-19,"CBSL","102724560"
"ENSG00000035664",758.408280521229,1.8007932822756,0.189132497382049,9.52133190859311,1.70973482706094e-21,1.36924640320738e-19,"DAPK2","23604"
"ENSG00000186594",1374.53456542613,0.950070739446685,0.0998962962436995,9.51057021302335,1.89620262053893e-21,1.51141659820127e-19,"MIR22HG","84981"
"ENSG00000132970",1287.23546750471,1.11144142509849,0.117041207350559,9.49615481810204,2.17783876549005e-21,1.72775208728877e-19,"WASF3","10810"
"ENSG00000106615",2218.21942316113,0.988489248322536,0.104162662310467,9.48986159144292,2.31341230092812e-21,1.82673089070483e-19,"RHEB","6009"
"ENSG00000125848",181.818214443635,-2.59429126201867,0.273442393793561,-9.48752395715664,2.36587015245894e-21,1.85946389936052e-19,"FLRT3","23767"
"ENSG00000112773",519.917103463051,-1.19026843367735,0.125496257331362,-9.48449347405279,2.43563086693445e-21,1.90543011062307e-19,"TENT5A","55603"
"ENSG00000127083",302.180159098008,1.79212924468964,0.189662001587704,9.44906849915805,3.41859319519721e-21,2.66209160426002e-19,"OMD","4958"
"ENSG00000092621",1252.29926503693,-1.44051282923696,0.152620021781479,-9.43855735585912,3.77946983575361e-21,2.9296092332369e-19,"PHGDH","26227"
"ENSG00000157514",2233.75831828617,3.22105434026604,0.341480273590247,9.43262199716721,3.9996345579642e-21,3.08611071965658e-19,"TSC22D3","1831"
"ENSG00000126950",786.707300465478,-1.68531687048923,0.179009885493481,-9.41465811144043,4.74624486785904e-21,3.64554753532192e-19,"TMEM35A","59353"
"ENSG00000110900",261.602757837839,-1.51408020831463,0.161180487711254,-9.39369417362118,5.79319384473569e-21,4.42956513974406e-19,"TSPAN11","441631"
"ENSG00000164484",805.548076094486,-1.19275023116037,0.127374471086589,-9.36412313225263,7.66843735117546e-21,5.83699343964698e-19,"TMEM200A","114801"
"ENSG00000120837",1798.75863934796,0.98812270883998,0.105722096473437,9.34641614005685,9.06679016622885e-21,6.87043140040067e-19,"NFYB","4801"
"ENSG00000136436",3078.39333396645,1.04652568644712,0.111992615184952,9.3445954871115,9.22413869398241e-21,6.95845962727298e-19,"CALCOCO2","10241"
"ENSG00000173838",67.8854305461941,3.77580349482704,0.40441978932211,9.33634701990239,9.97151278559043e-21,7.48882769115143e-19,"MARCHF10","162333"
"ENSG00000084090",3702.8775508991,1.24458791210353,0.133479312333931,9.32420080941001,1.11823121949307e-20,8.36100493229822e-19,"STARD7","56910"
"ENSG00000145244",177.309224345847,1.99959891043636,0.214488167099812,9.32265372712073,1.13466175995149e-20,8.44648212319837e-19,"CORIN","10699"
"ENSG00000145675",3400.056444487,1.51109254488198,0.162518210329003,9.29798907964173,1.4312693344905e-20,1.06077145676405e-18,"PIK3R1","5295"
"ENSG00000169744",710.434699154346,-1.31381365965592,0.141474144169393,-9.28659909815634,1.59296908714404e-20,1.17545814998079e-18,"LDB2","9079"
"ENSG00000197301",229.819308645202,2.34256034038355,0.252470694276098,9.27854358344564,1.71810898997236e-20,1.26228720489361e-18,"HMGA2-AS1","100129940"
"ENSG00000169738",608.974304160154,2.02028346185831,0.218219096025785,9.25805073273512,2.08198225347898e-20,1.52300156360553e-18,"DCXR","51181"
"ENSG00000143127",237.766971610474,3.07580921227055,0.33336366939414,9.22658794181311,2.79389985134882e-20,2.03497067621087e-18,"ITGA10","8515"
"ENSG00000168542",82440.6664947704,-0.843433217653723,0.0915359003854735,-9.21423413220256,3.13508297277624e-20,2.27367519630785e-18,"COL3A1","1281"
"ENSG00000164930",1382.37898300994,0.991497487428466,0.107689055327408,9.20704044077648,3.35240409985547e-20,2.42089420851956e-18,"FZD6","8323"
"ENSG00000183876",204.580523546619,-1.85194779995837,0.201251977387066,-9.20213467714923,3.50908153853969e-20,2.52325361013803e-18,"ARSI","340075"
"ENSG00000108950",1109.37607805237,1.13082119863573,0.12295071942281,9.19735324806842,3.66874770239451e-20,2.62688553707892e-18,"FAM20A","54757"
"ENSG00000146411",1011.90498248665,-0.896943642775824,0.0975867259057661,-9.19124639596937,3.88315492928338e-20,2.7686730799591e-18,"SLC2A12","154091"
"ENSG00000147526",8562.72763855555,0.866114268213597,0.0942716975062021,9.18742624907774,4.02352735816626e-20,2.85670442429804e-18,"TACC1","6867"
"ENSG00000137962",4523.30909168001,1.15876663277424,0.12619733485964,9.18217990944937,4.22451288981981e-20,2.98685434360566e-18,"ARHGAP29","9411"
"ENSG00000108604",2161.53840853534,1.2553315456851,0.13715214592129,9.15283925929615,5.54564629438138e-20,3.90459712843569e-18,"SMARCD2","6603"
"ENSG00000147119",450.474774463272,1.5770120378115,0.172411518320099,9.14679049971372,5.86501098037151e-20,4.11232180690115e-18,"CHST7","56548"
"ENSG00000081052",205.78123051465,1.93526654019862,0.211761033881631,9.13891713090324,6.30807838303514e-20,4.40470696349288e-18,"COL4A4","1286"
"ENSG00000129116",22704.8216358384,0.854458405059021,0.0935215481092619,9.13648696299115,6.45140009145101e-20,4.48624521585758e-18,"PALLD","23022"
"ENSG00000162878",1572.54748128403,1.53982972561044,0.168726753129729,9.12617410723546,7.09628258863774e-20,4.91446652388527e-18,"PKDCC","91461"
"ENSG00000140807",298.978060855674,2.54023947530263,0.278907574928067,9.10781815788897,8.40552981209578e-20,5.79741399039978e-18,"NKD1","85407"
"ENSG00000162545",6201.64257726695,0.802757104411153,0.0883752165437842,9.08350933446867,1.05129332840932e-19,7.22144498514661e-18,"CAMK2N1","55450"
"ENSG00000116962",9518.84883953943,1.49873555810741,0.165304345439895,9.06652244451947,1.22876101215785e-19,8.40631724026045e-18,"NID1","4811"
"ENSG00000138356",4392.11382426336,1.54262302908866,0.170341744426877,9.05604808896894,1.35262458617542e-19,9.21639123273884e-18,"AOX1","316"
"ENSG00000162772",361.626929112294,1.71326971762578,0.18941915476661,9.04485990203451,1.49857210530065e-19,1.01698278856909e-17,"ATF3","467"
"ENSG00000221968",1862.04027536356,0.966590162858229,0.106894085131668,9.04250372382734,1.53123679398244e-19,1.03499357378861e-17,"FADS3","3995"
"ENSG00000213160",213.130587183537,1.61868568297419,0.179074752634349,9.03916190954831,1.57877567051649e-19,1.06287455300349e-17,"KLHL23","151230"
"ENSG00000172061",217.799119320251,-2.50627283979029,0.278191085073093,-9.00917741174839,2.07607800513445e-19,1.3921256401096e-17,"LRRC15","131578"
"ENSG00000164292",15178.8122103227,1.02309618728675,0.113582710646068,9.00749930572436,2.10808391652568e-19,1.40800007989925e-17,"RHOBTB3","22836"
"ENSG00000116132",5497.73696765119,-0.743767526470623,0.0826752339131766,-8.99625548385758,2.33547411113086e-19,1.55373391849958e-17,"PRRX1","5396"
"ENSG00000111859",1853.65745434707,1.5997903549411,0.178211644623681,8.97691258233595,2.78470981061698e-19,1.83812603046116e-17,"NEDD9","4739"
"ENSG00000178209",20500.6891775416,0.92407591984062,0.102944632100321,8.97643617726558,2.79678916695583e-19,1.83891608339376e-17,"PLEC","5339"
"ENSG00000150687",7454.0411443216,-0.790130941896527,0.0883338382385113,-8.94482745969992,3.72531264690469e-19,2.43993539175951e-17,"PRSS23","11098"
"ENSG00000106976",1054.73184631101,-1.98614698941314,0.222231925434259,-8.93727121128994,3.98898478456321e-19,2.60254304592853e-17,"DNM1","1759"
"ENSG00000104756",1762.07152733621,0.784336941567595,0.0878689082729608,8.92621698600245,4.40825385199208e-19,2.8650259073447e-17,"KCTD9","54793"
"ENSG00000138385",2396.37588919145,0.863564303980521,0.0968112698052328,8.92008033483974,4.65950096030038e-19,3.01671445314773e-17,"SSB","6741"
"ENSG00000168646",474.419120399339,1.21843863720258,0.136688319819091,8.91399235000617,4.92272228682996e-19,3.1749679848417e-17,"AXIN2","8313"
"ENSG00000051108",2279.07533302771,0.724121240226805,0.0812691878195275,8.91015721523936,5.09602495381988e-19,3.27424447413111e-17,"HERPUD1","9709"
"ENSG00000143382",3580.49139748622,0.883821620458499,0.0993648559673266,8.89471042708621,5.85718252017908e-19,3.74904053886311e-17,"ADAMTSL4","54507"
"ENSG00000103175",277.704310947614,1.71091845671818,0.192689815871847,8.87913276047794,6.73836458571204e-19,4.29678810450423e-17,"WFDC1","58189"
"ENSG00000172985",799.11528700918,0.916309052023483,0.103236423246763,8.87583106045097,6.94131378881367e-19,4.40956091742005e-17,"SH3RF3","344558"
"ENSG00000174136",2553.60037915433,-0.938540584184027,0.106209943542533,-8.83665458129328,9.86274835254365e-19,6.24197459405553e-17,"RGMB","285704"
"ENSG00000241978",7624.6274215872,1.13158444231449,0.128069073268292,8.83573538432597,9.94419127109261e-19,6.27003522757175e-17,"PALM2AKAP2","445815"
"ENSG00000113361",2325.98323147189,-1.19617352852935,0.135495541486849,-8.82813940151268,1.06431355376529e-18,6.68578826450778e-17,"CDH6","1004"
"ENSG00000241399",3695.56543104405,1.69303614984001,0.191804331822809,8.82689214445928,1.07624496747134e-18,6.73569905938175e-17,"CD302","9936"
"ENSG00000179593",67.0895286534166,9.50514812022214,1.07705479643512,8.82512955857278,1.09333163502792e-18,6.81738670431803e-17,"ALOX15B","247"
"ENSG00000124151",1617.16943959482,1.36254433191695,0.154434731242224,8.82278436305795,1.11648218380928e-18,6.93614556691518e-17,"NCOA3","8202"
"ENSG00000187239",1847.21046681212,0.793537041027368,0.0899871535670199,8.81833694668833,1.16172219144527e-18,7.19076248756123e-17,"FNBP1","23048"
"ENSG00000165802",1590.16769420113,0.975318612472792,0.110745623071032,8.80683665346511,1.28727070177729e-18,7.93879573672724e-17,"NSMF","26012"
"ENSG00000151012",884.842925923777,-1.16467844475886,0.132358880509968,-8.79939782107138,1.37552249722272e-18,8.45221060293437e-17,"SLC7A11","23657"
"ENSG00000023909",1941.47248396437,1.2403108807592,0.141561523278688,8.76163841722327,1.92432683956865e-18,1.17816213532721e-16,"GCLM","2730"
"ENSG00000103485",847.608220863629,-1.09784606755025,0.125308646200411,-8.76113581016924,1.93292752947551e-18,1.1791555737573e-16,"QPRT","23475"
"ENSG00000099860",367.681546037079,1.49327462804313,0.170487869694242,8.75883211351762,1.97283695941559e-18,1.19917262374837e-16,"GADD45B","4616"
"ENSG00000196230",12513.7034543027,-1.21023382763719,0.138282202566451,-8.75191315422982,2.09765807204181e-18,1.27047405381227e-16,"TUBB","203068"
"ENSG00000185022",656.611121907779,1.26805273811564,0.144993688628768,8.74557196322026,2.21888755582517e-18,1.33909863994049e-16,"MAFF","23764"
"ENSG00000101955",4359.29604967642,0.951059634132325,0.108894435741309,8.73377622702112,2.46308175019805e-18,1.48117990800166e-16,"SRPX","8406"
"ENSG00000103381",800.590690438966,0.980165005137708,0.112237421144522,8.73296085336464,2.48090975599735e-18,1.48661039208664e-16,"CPPED1","55313"
"ENSG00000205208",593.247316133874,-1.35857839421013,0.155610830779367,-8.73061590511258,2.53289483552315e-18,1.51239777140177e-16,"C4orf46","201725"
"ENSG00000183044",524.279483542323,1.06931396690998,0.122752058081679,8.71116935732725,3.00755925315031e-18,1.78949775562443e-16,"ABAT","18"
"ENSG00000159212",756.829136260541,1.06611898842794,0.122473542831543,8.70489220593827,3.1787672891631e-18,1.88473016323783e-16,"CLIC6","54102"
"ENSG00000112936",2048.43678032885,3.3846144221372,0.389187597893792,8.69661428178616,3.41933277111944e-18,2.02027570511805e-16,"C7","730"
"ENSG00000159840",9301.34276121745,0.741494411478354,0.0853676696104343,8.68589262026339,3.75779759626998e-18,2.21251790180384e-16,"ZYX","7791"
"ENSG00000185561",1265.42175149074,0.941442964135034,0.108730931345041,8.65846500613066,4.78159381349137e-18,2.80553375904087e-16,"TLCD2","727910"
"ENSG00000177614",149.033675245677,-2.72052464064176,0.314896663285574,-8.63942034906406,5.64989382318266e-18,3.30352615308445e-16,"PGBD5","79605"
"ENSG00000151690",947.736827230746,1.05372108496237,0.122259795008863,8.61870482349474,6.77156654659134e-18,3.94572177601036e-16,"MFSD6","54842"
"ENSG00000137393",159.480483317835,1.887338648267,0.219701960169574,8.59044974751376,8.66295531599058e-18,5.03046800445391e-16,"RNF144B","255488"
"ENSG00000157613",2761.73961981703,-0.953924550588858,0.111114804506324,-8.58503558393578,9.08083164808562e-18,5.25506483525174e-16,"CREB3L1","90993"
"ENSG00000071242",11151.2067248464,0.90955151613734,0.106239248489256,8.56135118679159,1.11552338615565e-17,6.43348606800619e-16,"RPS6KA2","6196"
"ENSG00000102554",154.574343978087,2.46824302301145,0.288327648206751,8.56054921670761,1.12331103512707e-17,6.45636390189701e-16,"KLF5","688"
"ENSG00000170873",1651.86069015897,1.77218132644101,0.207423529533473,8.54378155856722,1.29899481657721e-17,7.44081844424466e-16,"MTSS1","9788"
"ENSG00000164050",3460.39660244511,0.736905005543295,0.0862611843001116,8.54271839092222,1.31100615832865e-17,7.46345785142966e-16,"PLXNB1","5364"
"ENSG00000114019",3693.27016633697,0.905598906755064,0.10600912938634,8.54265016605027,1.31178067337827e-17,7.46345785142966e-16,"AMOTL2","51421"
"ENSG00000149591",12777.5299067206,1.28416951925731,0.150470374470155,8.53436780349094,1.40923863896392e-17,7.9910451413464e-16,"TAGLN","6876"
"ENSG00000035403",16844.6857698842,0.895108447495481,0.105042850068032,8.5213648231722,1.57683980109759e-17,8.91151804647057e-16,"VCL","7414"
"ENSG00000049323",20232.5586943926,0.733332807041569,0.0860973154767645,8.51748748472276,1.63051966845686e-17,9.18417378586134e-16,"LTBP1","4052"
"ENSG00000133110",4129.58770600157,-1.51016953845746,0.177465778797832,-8.50963801972119,1.74477192025838e-17,9.79506840814819e-16,"POSTN","10631"
"ENSG00000106772",5505.77995727807,0.751747131770194,0.0883730512220759,8.50652004626502,1.7923162715536e-17,1.00286623697724e-15,"PRUNE2","158471"
"ENSG00000186575",2630.0166590573,0.948358943376255,0.111709894328684,8.48948026560568,2.07563257934964e-17,1.15755905365842e-15,"NF2","4771"
"ENSG00000123610",322.243910089239,-2.5526005147825,0.300866061028828,-8.48417566957781,2.17253336681033e-17,1.20761410632766e-15,"TNFAIP6","7130"
"ENSG00000076513",6714.00259900947,0.665196206917716,0.0785152397175362,8.4721922687978,2.40817213927447e-17,1.33420632162164e-15,"ANKRD13A","88455"
"ENSG00000166825",4221.15320032068,1.12621760108709,0.133104045888476,8.46118232972959,2.64680201604068e-17,1.46162289108024e-15,"ANPEP","290"
"ENSG00000143891",531.122739302861,-1.03080458112202,0.121841956244576,-8.46017753566649,2.66970777458741e-17,1.46946977117192e-15,"GALM","130589"
"ENSG00000182552",1067.20852508588,1.12090967359952,0.132661047858447,8.4494257485103,2.92739106816876e-17,1.60607319058168e-15,"RWDD4","201965"
"ENSG00000139329",13608.7972288994,-0.868764488056868,0.102949541380692,-8.43874073070717,3.20774737373684e-17,1.75419142787719e-15,"LUM","4060"
